"lang","owner","name","file","mock","dep","origin"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery._BigQueryDbHookMixin.get_db_hook"")","""airflow.providers.google.cloud.operators.bigquery._BigQueryDbHookMixin.get_db_hook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.hooks.bigquery.BigQueryJob"")","""airflow.providers.google.cloud.hooks.bigquery.BigQueryJob""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","with mock.patch.object(operator.log, ""info"") as mock_log_info:","operator.log, ""info""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","with mock.patch.object(operator.log, ""info"") as mock_log_info:","operator.log, ""info""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","with mock.patch.object(operator.log, ""info"") as mock_log_info:","operator.log, ""info""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","with mock.patch.object(operator.log, ""info"") as mock_log_info:","operator.log, ""info""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_bigquery.py","@mock.patch(""airflow.providers.google.cloud.operators.bigquery.BigQueryHook"")","""airflow.providers.google.cloud.operators.bigquery.BigQueryHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(COMPILATION_RESULT_STR)","COMPILATION_RESULT_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(COMPILATION_RESULT_STR)","COMPILATION_RESULT_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(WORKFLOW_INVOCATION_STR)","WORKFLOW_INVOCATION_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(WORKFLOW_INVOCATION_STR)","WORKFLOW_INVOCATION_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(REPOSITORY_STR)","REPOSITORY_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(WORKSPACE_STR)","WORKSPACE_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(WRITE_FILE_RESPONSE_STR)","WRITE_FILE_RESPONSE_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(MAKE_DIRECTORY_RESPONSE_STR)","MAKE_DIRECTORY_RESPONSE_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(HOOK_STR)","HOOK_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataform.py","@mock.patch(INSTALL_NPM_PACKAGES_RESPONSE_STR)","INSTALL_NPM_PACKAGES_RESPONSE_STR","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_datastore.py","@mock.patch(HOOK_PATH)","HOOK_PATH","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.BeamHook"")","""airflow.providers.google.cloud.operators.dataflow.BeamHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.GCSHook"")","""airflow.providers.google.cloud.operators.dataflow.GCSHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","mock_callback_on_job_id.assert_called_once_with(on_new_job_id_callback=mock.ANY)","on_new_job_id_callback=mock.ANY","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.BeamHook"")","""airflow.providers.google.cloud.operators.dataflow.BeamHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.GCSHook"")","""airflow.providers.google.cloud.operators.dataflow.GCSHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","mock_callback_on_job_id.assert_called_once_with(on_new_job_id_callback=mock.ANY)","on_new_job_id_callback=mock.ANY","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.BeamHook"")","""airflow.providers.google.cloud.operators.dataflow.BeamHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.GCSHook"")","""airflow.providers.google.cloud.operators.dataflow.GCSHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.BeamHook"")","""airflow.providers.google.cloud.operators.dataflow.BeamHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.GCSHook"")","""airflow.providers.google.cloud.operators.dataflow.GCSHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","mock_callback_on_job_id.assert_called_once_with(on_new_job_id_callback=mock.ANY)","on_new_job_id_callback=mock.ANY","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.BeamHook"")","""airflow.providers.google.cloud.operators.dataflow.BeamHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.GCSHook"")","""airflow.providers.google.cloud.operators.dataflow.GCSHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","mock_callback_on_job_id.assert_called_once_with(on_new_job_id_callback=mock.ANY)","on_new_job_id_callback=mock.ANY","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.BeamHook"")","""airflow.providers.google.cloud.operators.dataflow.BeamHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataflow.py","@mock.patch(""airflow.providers.google.cloud.operators.dataflow.DataflowHook"")","""airflow.providers.google.cloud.operators.dataflow.DataflowHook""","interno"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""Cluster.to_dict""))","DATAPROC_PATH.format(""Cluster.to_dict""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""Cluster.to_dict""))","DATAPROC_PATH.format(""Cluster.to_dict""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""Cluster.to_dict""))","DATAPROC_PATH.format(""Cluster.to_dict""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""exponential_sleep_generator""))","DATAPROC_PATH.format(""exponential_sleep_generator""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocCreateClusterOperator._create_cluster""))","DATAPROC_PATH.format(""DataprocCreateClusterOperator._create_cluster""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocCreateClusterOperator._get_cluster""))","DATAPROC_PATH.format(""DataprocCreateClusterOperator._get_cluster""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","calls = [mock.call(mock_hook.return_value), mock.call(mock_hook.return_value)]","mock_hook.return_value","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","self.extra_links_manager_mock.mock_calls.index(xcom_push_call),","xcom_push_call","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","self.extra_links_manager_mock.mock_calls.index(wait_for_job_call),","wait_for_job_call","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_TRIGGERS_PATH.format(""DataprocAsyncHook""))","DATAPROC_TRIGGERS_PATH.format(""DataprocAsyncHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""DataprocHook""))","DATAPROC_PATH.format(""DataprocHook""","externo"
"Python","apache","airflow","../repos/Python/airflow/tests/providers/google/cloud/operators/test_dataproc.py","@mock.patch(DATAPROC_PATH.format(""uuid.uuid4""))","DATAPROC_PATH.format(""uuid.uuid4""","externo"
