lang,owner,name,tool,file_path,line_number,full_call,params
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedIgnoreOriginProcessorTest.php,198,getMockBuilder(RulerZ::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedIgnoreOriginProcessorTest.php,205,getMockBuilder(IgnoreOriginInstanceRuleRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RedirectTest.php,30,getMockBuilder(Router::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/TagsAssignerTest.php,105,getMockBuilder(TagRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,31,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,71,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,111,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,156,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,202,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,248,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,293,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,343,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,394,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,651,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,695,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,734,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,772,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,810,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,848,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,897,getMockBuilder(Graby::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,1105,getMockBuilder(RuleBasedTagger::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,1113,getMockBuilder(RuleBasedIgnoreOriginProcessor::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/ContentProxyTest.php,1126,getMockBuilder(RecursiveValidator::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedTaggerTest.php,210,getMockBuilder(AbstractQuery::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedTaggerTest.php,219,getMockBuilder(QueryBuilder::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedTaggerTest.php,271,getMockBuilder(RulerZ::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedTaggerTest.php,278,getMockBuilder(TagRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Helper/RuleBasedTaggerTest.php,285,getMockBuilder(EntryRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,22,getMockBuilder(ConfigBuilder::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,43,getMockBuilder(SiteCredentialRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,51,getMockBuilder(User::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,89,getMockBuilder(ConfigBuilder::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,102,getMockBuilder(SiteCredentialRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,110,getMockBuilder(User::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,140,getMockBuilder(ConfigBuilder::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,161,getMockBuilder(SiteCredentialRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,169,getMockBuilder(User::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,207,getMockBuilder(ConfigBuilder::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,220,getMockBuilder(SiteCredentialRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,270,getMockBuilder(ConfigBuilder::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/GrabySiteConfigBuilderTest.php,287,getMockBuilder(User::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/LoginFormAuthenticatorTest.php,77,getMockBuilder(Response::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/LoginFormAuthenticatorTest.php,89,getMockBuilder(Client::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/LoginFormAuthenticatorTest.php,139,getMockBuilder(Response::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/SiteConfig/LoginFormAuthenticatorTest.php,151,getMockBuilder(Client::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,16,getMockBuilder(EntryRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,20,getMockBuilder(TagRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,24,getMockBuilder(TokenStorageInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,28,getMockBuilder(TranslatorInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,41,getMockBuilder(EntryRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,45,getMockBuilder(TagRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,49,getMockBuilder(TokenStorageInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,53,getMockBuilder(TranslatorInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,67,getMockBuilder(EntryRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,71,getMockBuilder(TagRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,75,getMockBuilder(TokenStorageInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Twig/WallabagExtensionTest.php,79,getMockBuilder(TranslatorInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/MainVoterTest.php,20,createMock(Security::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/MainVoterTest.php,22,createMock(TokenInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/EntryVoterTest.php,21,createMock(TokenInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/AdminVoterTest.php,20,createMock(Security::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/AdminVoterTest.php,22,createMock(TokenInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/UserVoterTest.php,20,createMock(Security::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/UserVoterTest.php,22,createMock(TokenInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/SiteCredentialVoterTest.php,22,createMock(TokenInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/IgnoreOriginInstanceRuleVoterTest.php,21,createMock(Security::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Security/Voter/IgnoreOriginInstanceRuleVoterTest.php,23,createMock(TokenInterface::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,28,getMockBuilder(ManagerRegistry::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,44,getMockBuilder(ManagerRegistry::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,60,getMockBuilder(ClassMetadata::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,68,getMockBuilder(ObjectManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,77,getMockBuilder(ManagerRegistry::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,98,getMockBuilder(ClassMetadata::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,106,getMockBuilder(ObjectManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,115,getMockBuilder(ManagerRegistry::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,149,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,158,getMockBuilder(ObjectManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,167,getMockBuilder(ManagerRegistry::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,187,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,196,getMockBuilder(ObjectManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/ParamConverter/UsernameFeedTokenConverterTest.php,205,getMockBuilder(ManagerRegistry::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Controller/EntryControllerTest.php,1655,getMockBuilder(ContentProxy::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Controller/Api/EntryRestControllerTest.php,673,getMockBuilder(ContentProxy::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Controller/Import/PocketControllerTest.php,69,getMockBuilder(PocketImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Controller/Import/PocketControllerTest.php,91,getMockBuilder(PocketImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Controller/Import/PocketControllerTest.php,114,getMockBuilder(PocketImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,19,getMockBuilder(EntityManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,94,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,105,getMockBuilder(AbstractImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,120,getMockBuilder(EventDispatcher::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,142,getMockBuilder(EntityManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,159,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,170,getMockBuilder(AbstractImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,174,getMockBuilder(EventDispatcher::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,198,getMockBuilder(EntityManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,214,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,225,getMockBuilder(AbstractImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/AMQPEntryConsumerTest.php,240,getMockBuilder(EventDispatcher::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,18,getMockBuilder(EntityManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,93,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,104,getMockBuilder(AbstractImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,119,getMockBuilder(EventDispatcher::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,141,getMockBuilder(EntityManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,158,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,169,getMockBuilder(AbstractImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,173,getMockBuilder(EventDispatcher::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,195,getMockBuilder(EntityManager::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,211,getMockBuilder(UserRepository::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,222,getMockBuilder(AbstractImport::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Consumer/RedisEntryConsumerTest.php,237,getMockBuilder(EventDispatcher::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,23,getMockBuilder(LoginFormAuthenticator::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,41,getMockBuilder(LoginFormAuthenticator::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,56,getMockBuilder(BeforeEvent::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,74,getMockBuilder(LoginFormAuthenticator::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,104,getMockBuilder(BeforeEvent::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,126,getMockBuilder(LoginFormAuthenticator::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,141,getMockBuilder(CompleteEvent::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,159,getMockBuilder(LoginFormAuthenticator::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,186,getMockBuilder(CompleteEvent::class),
PHP,wallabag,wallabag,PHPUnit,/media/raphaelrsa/de61512f-e8e6-4e0a-9cbc-168ddd77ff20/repos/PHP/wallabag/tests/Guzzle/AuthenticatorSubscriberTest.php,208,getMockBuilder(LoginFormAuthenticator::class),
